"subject","Gender","Age","Income","Education","Country","FinancialLiteracy","condition","response"
"R_2V7KVzgVfJKirFv","Female","24","Prefer not to say","18","Netherlands",3,"Friend",0
"R_p9qXXmt5jsqCFnr","Female","36","Prefer not to say","20","Netherlands",1,"Friend",0
"R_3EEbCUZl5iDTqgq","Female","25","Prefer not to say","17","Netherlands",2,"Friend",0
"R_3fk5fq3t0WKYnGR","Female","20","€35000,- – €44000,-","12","Netherlands",1,"Friend",0
"R_1q51qUoXtWDSBJP","Female","25","€44000,- – €53000,-","18","Netherlands",3,"Friend",0
"R_3EcnwCXdO1NdOTy","Non-binary / third gender","18","Less than €17000,-","17","Netherlands",3,"Friend",1
"R_7PRurCvTk99lOa5","Female","18","€35000,- – €44000,-","15","Netherlands",3,"Friend",0
"R_10GE2sR9USU57Xs","Female","20","Less than €17000,-","16","Netherlands",1,"Friend",0
"R_3JjIgTUJaNBUbER","Male","22","Less than €17000,-","15","Netherlands",4,"Friend",0
"R_XKRlOdE4aqZ8Ix3","Female","18","Prefer not to say","15","Netherlands",4,"Friend",1
"R_eJQ4nOtOGcxQwDv","Female","19","Less than €17000,-","12","Netherlands",2,"Friend",0
"R_3j1njuztG8efmP4","Female","18","€26000,- – €35000,-","15","Netherlands",3,"Friend",0
"R_22RCg6HVsuX9Eak","Female","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_1jYULFay29Ys1E9","Female","18","Prefer not to say","15","Netherlands",3,"Friend",0
"R_1PZh9D96lUbeijE","Female","18","€35000,- – €44000,-","14","Netherlands",3,"Friend",0
"R_1GE9YT3KTW7PoIG","Female","19","Prefer not to say","16","Netherlands",2,"Friend",1
"R_0p4Mj8IhY6UvTi1","Male","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_2ZVsoLECm1qWjqk","Male","18","More than €53000,-","14","Netherlands",3,"Friend",0
"R_3Jtjmc6FTnsR3NM","Female","19","More than €53000,-","15","Netherlands",2,"Friend",0
"R_AhCbmH3YTOuxoAh","Female","19","Prefer not to say","13","Netherlands",2,"Friend",0
"R_25EEWbchGahdBp4","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_2xCQe9uB2MDYi9g","Female","18","Prefer not to say","15","Netherlands",4,"Friend",0
"R_2VK1ipeogQhtuuu","Female","18","Less than €17000,-","14","Netherlands",0,"Friend",0
"R_2ZR0GjEg1dVv6uD","Female","19","Prefer not to say","15","Netherlands",2,"Friend",1
"R_1DZT1KTxezO6IGd","Male","20","Prefer not to say","13","Netherlands",2,"Friend",0
"R_3iW0Kc2kGp3E6WL","Male","20","More than €53000,-","16","Netherlands",4,"Friend",0
"R_3g8ksVFqvQPzxgw","Female","18","€35000,- – €44000,-","14","Netherlands",3,"Friend",0
"R_3NDlCkwCR46rRq9","Male","20","€35000,- – €44000,-","15.25","Netherlands",3,"Friend",1
"R_2zuptQGM3I47N42","Female","18","€17000,- – €26000,-","15","Netherlands",2,"Friend",0
"R_1mlVnp9n2kJqPdg","Female","18","Less than €17000,-","14","Netherlands",4,"Friend",0
"R_cTQgluRdfW6sTK1","Female","18","Prefer not to say","14","Netherlands",3,"Friend",1
"R_vudCokzXxXradY5","Female","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_3rHCLjYG6X7xOKm","Female","18","Prefer not to say","14","Netherlands",2,"Friend",1
"R_3CVFQuxNelvMg3r","Female","19","€26000,- – €35000,-","14","Netherlands",1,"Friend",1
"R_qQkGy8EZaCsupFv","Female","18","More than €53000,-","14","Netherlands",2,"Friend",0
"R_1ie8yUL4gDMoKPE","Female","25","Less than €17000,-","16","Netherlands",0,"Friend",0
"R_3qgHKmeyRetTQ3C","Female","21","Less than €17000,-","6","Netherlands",2,"Friend",0
"R_3q7HWOkasZcgDSF","Female","18","Prefer not to say","14","Netherlands",4,"Friend",0
"R_1N8m0QLm2ejFvvu","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_114KQJmyQfOySl0","Female","18","Less than €17000,-","15","Netherlands",2,"Friend",0
"R_QcbyWQ8k4ljWvOF","Female","18","More than €53000,-","14","Netherlands",3,"Friend",0
"R_tYBMbRsqDn0eH1D","Male","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_Q9q7mB5sB5ofvGN","Female","18","Prefer not to say","7","Netherlands",3,"Friend",0
"R_28G9VqkEZtHBm2H","Male","18","€26000,- – €35000,-","14","Netherlands",4,"Friend",0
"R_ZEs9uRFV2tQ2nU5","Female","18","Less than €17000,-","15","Netherlands",3,"Friend",0
"R_2PjLpDZnw8ed1sF","Female","21","Prefer not to say","16","Netherlands",0,"Friend",0
"R_vPMNUT0RwRrxyil","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_3RgqRoCNNAgJBwZ","Female","18","More than €53000,-","14","Netherlands",3,"Friend",0
"R_1KxXlRgZy9p3Sli","Female","19","Prefer not to say","15","Netherlands",3,"Friend",0
"R_O0SG6OwQYObkvdf","Female","18","Prefer not to say","15","Netherlands",2,"Friend",0
"R_09g5B8Ls8G3wdup","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_T0mmiKuewXAAoXn","Female","18","Less than €17000,-","14","Netherlands",1,"Friend",0
"R_3L073422y4fcp0y","Female","19","Less than €17000,-","14","Netherlands",2,"Friend",0
"R_1esEMmjeckC4YfU","Female","18","Prefer not to say","15","Netherlands",3,"Friend",1
"R_SDwYHUwwTcjpF0R","Female","18","More than €53000,-","15","Netherlands",2,"Friend",1
"R_21EugqQw0tDtJ5H","Female","19","Less than €17000,-","15","Netherlands",3,"Friend",1
"R_1i4BIRRjYwpQv9l","Female","18","Prefer not to say","14","Netherlands",3,"Friend",0
"R_1po0m3RgE5mJYWK","Female","21","Prefer not to say","15","Netherlands",1,"Friend",0
"R_3oFO9y8ZIsWeeQT","Female","19","€35000,- – €44000,-","12","Netherlands",1,"Friend",1
"R_3soVWw4KVO6AttH","Male","20","Less than €17000,-","17","Netherlands",1,"Friend",1
"R_1CkaLVkz7usGs4G","Female","18","Prefer not to say","12","Netherlands",2,"Friend",1
"R_exEZBniKD3NQbHr","Female","21","€44000,- – €53000,-","17","Netherlands",2,"Friend",0
"R_2w1y8FNOtMxNzy2","Female","19","€44000,- – €53000,-","8","Netherlands",3,"Friend",0
"R_3hzMhGDwIvj1nfz","Female","20","Prefer not to say","10","Netherlands",4,"Friend",0
"R_2tzG6jHYqRI63R6","Female","27","More than €53000,-","5","Netherlands",3,"Friend",0
"R_r6Jw1xzHoG5ekRX","Female","19","€44000,- – €53000,-","15","Netherlands",4,"Friend",0
"R_22tUOcs84K8SVtJ","Female","19","Less than €17000,-","15","Netherlands",3,"Friend",0
"R_27HzTahKEfB28Rj","Female","18","Prefer not to say","12","Netherlands",0,"Friend",0
"R_12Ge8HuxDB8avnv","Female","19","Less than €17000,-","13","Netherlands",3,"Friend",0
"R_1obdifJsxaljs7Q","Female","18","€35000,- – €44000,-","14","Netherlands",4,"Friend",0
"R_2eOR1AxvS1cgJVS","Female","19","Prefer not to say","14","Netherlands",2,"Friend",0
"R_Ybr6AUfFfVk5Jn3","Female","19","Prefer not to say","14","Netherlands",2,"Friend",0
"R_1ihdzJ9rt14zqcb","Female","19","Less than €17000,-","10","Netherlands",1,"Friend",0
"R_1GWkRh0cy21Mj46","Female","19","€26000,- – €35000,-","15","Netherlands",2,"Friend",0
"R_1pEyu7FBpTZGQtu","Female","24","Less than €17000,-","19","Netherlands",3,"Friend",0
"R_ebyDEh1ZR70MoQF","Female","18","Prefer not to say","12","Netherlands",3,"Friend",1
"R_bQV6Vyt9IbnNZv3","Female","19","Less than €17000,-","12","Netherlands",2,"Friend",0
"R_XAkfbH7aVkgz5jH","Female","19","Prefer not to say","16","Netherlands",1,"Friend",0
"R_sHxo7BC0sVub9ZL","Male","18","More than €53000,-","16","Netherlands",3,"Friend",0
"R_2whpADL2lmwk1jN","Female","19","More than €53000,-","16","Netherlands",3,"Friend",1
"R_2391itF7Y1jCJa6","Female","19","€26000,- – €35000,-","14","Netherlands",2,"Friend",0
"R_2zVkd8ZYVAowCTh","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_blUV4Ak3HLZhxdL","Female","18","Prefer not to say","14","Netherlands",1,"Friend",0
"R_3GpKVGG3vhbhWRk","Female","18","Prefer not to say","15","Netherlands",3,"Friend",0
"R_BwVSGo4icaC66D7","Female","19","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_2dKhrBsWOLKRpna","Female","19","Prefer not to say","14","Netherlands",1,"Friend",0
"R_3gTPqWZtk4KIp2l","Female","19","Less than €17000,-","15","Netherlands",2,"Friend",0
"R_eX1i8SKyBqpKil3","Female","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_20UmwQZGPwKlmBT","Male","18","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_1mmIwTwxJqaiBtX","Female","46","€17000,- – €26000,-","21","Netherlands",3,"Friend",0
"R_1Q0LlOYfaEfFnO3","Female","20","Less than €17000,-","17","Netherlands",2,"Friend",0
"R_2BzFhzxDnF9FtJm","Female","19","Prefer not to say","15","Netherlands",2,"Friend",0
"R_3FWCw1MaI3BeGJJ","Female","18","€44000,- – €53000,-","14","Netherlands",4,"Friend",0
"R_3GxJR5G1MsTcwul","Female","19","Prefer not to say","15","Netherlands",2,"Friend",0
"R_2y8vO9yzpF484um","Female","20","Less than €17000,-","15","Netherlands",2,"Friend",1
"R_2YSqzksGUN3YuTw","Male","27","Less than €17000,-","22","Netherlands",3,"Friend",0
"R_116XSklnMj8KXo5","Male","18","More than €53000,-","14","Netherlands",4,"Friend",0
"R_3fwUiQ62Pqo1wpo","Female","18","Prefer not to say","14","Netherlands",2,"Friend",1
"R_1eLc4K3xuSPn7Gz","Female","19","Prefer not to say","15","Netherlands",2,"Friend",0
"R_3gcb7BAxzNhiqLn","Female","18","More than €53000,-","15","Netherlands",2,"Friend",1
"R_3scTVG237w5Jt2Y","Female","21","Less than €17000,-","15","Netherlands",2,"Friend",0
"R_pgCfL6Ze6h1C88N","Male","23","Less than €17000,-","19","Netherlands",4,"Friend",0
"R_3edVKTDaySMxp5r","Female","22","Less than €17000,-","18","Netherlands",3,"Friend",0
"R_1Nb6bi9Ije2OV8t","Female","25","€17000,- – €26000,-","20","Netherlands",2,"Friend",0
"R_DMlgZPe69B11Bdv","Female","18","€26000,- – €35000,-","15","Netherlands",2,"Friend",0
"R_3Hh9I6FBu7PqxIA","Female","18","Less than €17000,-","14","Netherlands",2,"Friend",0
"R_1GPmTAETuYhBJzp","Female","27","€17000,- – €26000,-","18","Netherlands",4,"Friend",0
"R_1hJVcDM02CiZmJC","Male","31","Less than €17000,-","26","Netherlands",2,"Friend",0
"R_1fjY0iJEpPl0Hbx","Male","23","Less than €17000,-","20","Netherlands",3,"Friend",0
"R_3PNWkxVIfDtXpme","Male","51","More than €53000,-","18","Netherlands",3,"Friend",0
"R_3fdEIoSsa0uG5At","Female","36","Less than €17000,-","12","Netherlands",2,"Friend",0
"R_yxO4vSE9R16mgVz","Female","18","€44000,- – €53000,-","7","Netherlands",2,"Friend",0
"R_RwU0vpNU05DkKDD","Female","18","€44000,- – €53000,-","14","Netherlands",4,"Friend",1
"R_3J2kwLsHmm0nQ3F","Female","18","More than €53000,-","14","Netherlands",2,"Friend",0
"R_2WD5RpmGylGdC73","Female","18","Less than €17000,-","14","Netherlands",3,"Friend",1
"R_3smPGkiHyBg7sD8","Female","18","€44000,- – €53000,-","15","Netherlands",3,"Friend",0
"R_1pEX0yurVMfh423","Female","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_W7HmvsizfzPk48h","Male","18","€35000,- – €44000,-","14","Netherlands",2,"Friend",0
"R_24cN4kmG7hXHmkA","Female","18","Prefer not to say","14","Netherlands",4,"Friend",0
"R_3s67Ok2qp2cFDz0","Female","20","Less than €17000,-","17","Netherlands",3,"Friend",0
"R_VXcWhG9Bssjn2ZX","Female","21","More than €53000,-","14","Netherlands",2,"Friend",0
"R_3DvH6CG0BAFERn7","Female","21","Less than €17000,-","18","Netherlands",3,"Friend",1
"R_1jwRuvXH3yRYN1I","Male","19","Less than €17000,-","15","Netherlands",2,"Friend",0
"R_1dbFa3eNIUpxqAs","Male","20","Less than €17000,-","16","Netherlands",4,"Friend",1
"R_10DCzlbTKJZQlMi","Female","18","More than €53000,-","14","Netherlands",2,"Friend",0
"R_BJP3f9OpIQ0LA1H","Female","18","Less than €17000,-","14","Netherlands",4,"Friend",0
"R_SOxfBJZmb6YCBqh","Female","18","Less than €17000,-","14","Netherlands",2,"Friend",0
"R_2TXosQpNKM40DuI","Female","24","Less than €17000,-","17","Netherlands",3,"Friend",0
"R_3Ma1TxNx4IZS8CX","Female","20","€35000,- – €44000,-","16","Netherlands",4,"Friend",1
"R_1jNAdSpQeMxQNcj","Female","32","€26000,- – €35000,-","16","Netherlands",2,"Friend",1
"R_4Tusqx8So9U24cV","Male","21","Less than €17000,-","17","Netherlands",4,"Friend",0
"R_3MT0uaEklOfHxDp","Female","21","Less than €17000,-","18","Netherlands",3,"Friend",0
"R_1d1eku34MmOb18L","Female","18","Prefer not to say","14","Netherlands",3,"Friend",0
"R_9QX3lVIRbMMmRO1","Female","18","More than €53000,-","14","Netherlands",4,"Friend",0
"R_2aV0b06J8HZbcof","Male","21","Less than €17000,-","13","Netherlands",3,"Friend",0
"R_1HNlp3cIwU5XSlr","Female","23","Less than €17000,-","19","Netherlands",2,"Friend",0
"R_3oR6gUSRSWONveR","Non-binary / third gender","18","€35000,- – €44000,-","14","Netherlands",3,"Friend",0
"R_2Qui5Fup0HWAunK","Male","22","Less than €17000,-","14","Netherlands",3,"Friend",0
"R_1KwBsO93EdHI3Ly","Female","23","Less than €17000,-","20","Netherlands",1,"Friend",0
"R_D2jPJQsCXMVI9CV","Female","18","Less than €17000,-","15","Netherlands",3,"Friend",0
"R_2VpD0CrAWNzmeS7","Female","18","Prefer not to say","14","Netherlands",1,"Friend",0
"R_2eRuFzKHAGzokBA","Male","47","Prefer not to say","20","Netherlands",4,"Friend",0
"R_tRqP9vt7VSslHvX","Female","22","Prefer not to say","16","Netherlands",3,"Friend",0
"R_2CVMic8o8VhMC2Y","Female","22","Prefer not to say","15","Netherlands",3,"Friend",0
"R_21ExxQRix6v9sEt","Female","18","Prefer not to say","14","Netherlands",3,"Friend",1
"R_3j8TM7YjxK35nRX","Male","27","Less than €17000,-","17","Netherlands",3,"Friend",0
"R_3KvAzd6uMoM9zEm","Female","18","More than €53000,-","14","Netherlands",1,"Friend",0
"R_2v2jvLjbCknNsYS","Female","18","Prefer not to say","15","Netherlands",3,"Friend",1
"R_OAOPlYTEnOfBeRH","Female","41","Less than €17000,-","7","Netherlands",2,"Friend",0
"R_tWFcXPKISPJftzr","Female","21","€17000,- – €26000,-","15","Netherlands",2,"Friend",0
"R_22lZYZBv7euBVwd","Male","21","Less than €17000,-","14","Netherlands",2,"Friend",0
"R_1LhgsmDLSxf0m6A","Male","47","Prefer not to say","20","Netherlands",4,"Friend",1
"R_RyHGgOBSxwvHXIl","Female","18","Less than €17000,-","12","Netherlands",2,"Friend",0
"R_32JxcWVOGbANZ5x","Male","26","Less than €17000,-","18","Netherlands",2,"Friend",0
"R_2c7ufG4qodRBqvk","Female","18","Prefer not to say","14","Netherlands",2,"Friend",0
"R_3RjVPC9Xu5XfA2b","Male","29","More than €53000,-","25","Netherlands",3,"Friend",0
"R_2uNFUoYdkYq2tz8","Female","24","€17000,- – €26000,-","19","Netherlands",2,"Friend",0
"R_2WUX3HNgr2nFzMd","Female","22","Less than €17000,-","16","Netherlands",4,"Friend",0
"R_3svmPvbfIiRi50I","Female","25","Less than €17000,-","5","Netherlands",3,"Stranger",1
"R_2OMDT1zBuWntjau","Male","23","Less than €17000,-","7","Netherlands",4,"Stranger",1
"R_6fgZiep6wf558xr","Female","25","Less than €17000,-","16","Netherlands",2,"Stranger",0
"R_1mslnve0L1qkn0y","Female","29","€35000,- – €44000,-","23","Netherlands",3,"Stranger",0
"R_2uIdwFkmg0q819F","Female","26","€26000,- – €35000,-","20","Netherlands",4,"Stranger",1
"R_1g5WhFq1nQfMj5y","Female","23","€35000,- – €44000,-","19","Netherlands",3,"Stranger",1
"R_300pC1RdiWl77jJ","Male","34","€35000,- – €44000,-","8","Netherlands",3,"Stranger",1
"R_1i9UEC4pHJ3rDph","Male","35","€26000,- – €35000,-","20","Netherlands",3,"Stranger",1
"R_ugK1Mq5oTwYcFUJ","Male","37","More than €53000,-","25","Netherlands",4,"Stranger",0
"R_3Oiy9oChhZeRkEG","Male","30","More than €53000,-","22","Netherlands",3,"Stranger",1
"R_3nOfl7eSuuOq4Tg","Female","48","Prefer not to say","24","Netherlands",3,"Stranger",1
"R_6qZCKZtUi0FIHSh","Female","25","€35000,- – €44000,-","19","Netherlands",3,"Stranger",0
"R_3DqIDRudP0rmpQZ","Prefer not to say","28","€35000,- – €44000,-","19","Netherlands",4,"Stranger",1
"R_wMLblbV9oYP86TD","Male","57","More than €53000,-","17","Netherlands",3,"Stranger",0
"R_30u9ZSPejrRClAe","Female","31","€35000,- – €44000,-","20","Netherlands",3,"Stranger",0
"R_2w6Lh04vaDC3vnZ","Female","19","Less than €17000,-","18","Netherlands",2,"Stranger",1
"R_3eggqWE8bGgEtzG","Male","35","More than €53000,-","18","Netherlands",3,"Stranger",1
"R_1CJSRkOovxOu9bK","Female","40","More than €53000,-","29","Netherlands",3,"Stranger",1
"R_SZV35WIruzqWsM1","Female","32","€26000,- – €35000,-","16","Netherlands",2,"Stranger",0
"R_2OTuucym8SZ3oWl","Female","22","Less than €17000,-","16","Netherlands",3,"Stranger",0
"R_2diQoO0Hj7BGAFf","Male","56","€17000,- – €26000,-","14","Netherlands",4,"Stranger",0
"R_DSNPVk4a236Nf5n","Male","22","Less than €17000,-","16","Netherlands",3,"Stranger",1
"R_3M5mAAfE9DARw35","Male","51","More than €53000,-","15","Netherlands",4,"Stranger",1
"R_eWksdd8pz6Ppshb","Male","42","More than €53000,-","20","Netherlands",3,"Stranger",1
"R_6SxzuJ33ctErOtH","Female","48","More than €53000,-","15","Netherlands",3,"Stranger",1
"R_3fN3oFJgGyeo0MT","Male","31","€17000,- – €26000,-","22","Netherlands",2,"Stranger",1
"R_TbUAAo9Q6YJQecN","Male","25","€26000,- – €35000,-","19","Netherlands",3,"Stranger",1
"R_D7C88pksjZR1TpL","Male","24","€35000,- – €44000,-","19","Netherlands",2,"Stranger",1
"R_3g1nIkhSmvRwDqB","Female","25","Less than €17000,-","17","Netherlands",1,"Stranger",1
"R_7NUJ3mbBeQhr9nj","Male","34","Prefer not to say","18","Netherlands",4,"Stranger",1
"R_1GTbQh9i0dGEJoB","Female","25","€17000,- – €26000,-","22","Netherlands",4,"Stranger",1
"R_2fJ9igA73jXRqpQ","Female","73","Prefer not to say","8","Netherlands",1,"Stranger",1
"R_3nVLNu3BetO5BPY","Female","25","More than €53000,-","17","Netherlands",4,"Stranger",1
"R_5AWbVMrpp1CReRr","Female","25","€26000,- – €35000,-","18","Netherlands",2,"Stranger",1
"R_2a8BlROO3Iy4WHF","Male","27","€44000,- – €53000,-","21","Netherlands",4,"Stranger",1
"R_2bPjqyu7XxW4Zz8","Female","28","Prefer not to say","16","Netherlands",3,"Stranger",1
"R_2VRbNrFYnVaWESs","Female","28","€44000,- – €53000,-","17","Netherlands",1,"Stranger",1
"R_2s767xq1M33e1pI","Female","59","More than €53000,-","20","Netherlands",2,"Stranger",0
"R_27qk7AGSUDwIP3z","Female","24","Less than €17000,-","16","Netherlands",2,"Stranger",1
"R_O3Fe3xV2JFNLnuF","Female","26","€17000,- – €26000,-","21","Netherlands",2,"Stranger",1
"R_116HHlC8CP2ObNq","Female","59","€26000,- – €35000,-","12","Netherlands",2,"Stranger",1
"R_TbUxoBC0P353ACB","Male","27","Prefer not to say","19","Netherlands",3,"Stranger",0
"R_3MyUvw2V1P6aPwH","Female","28","€44000,- – €53000,-","17","Netherlands",3,"Stranger",1
"R_324qeBluH4tBrBD","Female","27","€17000,- – €26000,-","18","Netherlands",3,"Stranger",1
"R_1dHoebhVYggc0Gl","Female","22","Less than €17000,-","18","Netherlands",2,"Stranger",1
"R_33lhMCFlPIv6LHS","Male","31","€35000,- – €44000,-","15","Netherlands",3,"Stranger",1
"R_1LnDlZTtvlaBcaw","Male","24","€26000,- – €35000,-","20","Netherlands",4,"Stranger",1
"R_1nOYbpzHQZkxFJy","Female","37","€35000,- – €44000,-","20","Netherlands",2,"Stranger",1
"R_ZavZq5OdlUJQVrz","Male","25","Prefer not to say","19","Netherlands",3,"Stranger",0
"R_eX9IW67JgHCFPah","Female","35","Less than €17000,-","21","Netherlands",3,"Stranger",1
"R_1BQvfu7bWh67jcc","Female","24","€17000,- – €26000,-","20","Netherlands",2,"Stranger",0
"R_2ZUiJ12xnI52utJ","Female","24","€35000,- – €44000,-","18","Netherlands",3,"Stranger",1
"R_2zOPJScuRDLJkjj","Male","28","€44000,- – €53000,-","24","Netherlands",3,"Stranger",1
"R_1daZTZZYOpIrpNF","Male","20","€26000,- – €35000,-","16","Netherlands",3,"Stranger",1
"R_9TWb6kcHE9YFttL","Female","32","€26000,- – €35000,-","17","Netherlands",2,"Stranger",1
"R_dmAE7Cmu7jcsQ1P","Female","45","More than €53000,-","24","Netherlands",3,"Stranger",1
"R_3GpJsdYlyXOYWlv","Female","31","More than €53000,-","19","Netherlands",2,"Stranger",1
"R_AibcG7soafkruBb","Female","45","More than €53000,-","19","Netherlands",2,"Stranger",1
"R_3nlquWye8mqXs41","Male","55","More than €53000,-","15","Netherlands",4,"Stranger",0
"R_2YtcfbPkE3ZpmyZ","Male","34","More than €53000,-","14","Netherlands",2,"Stranger",1
"R_3NP3UE42JLftgoy","Male","27","More than €53000,-","16","Netherlands",4,"Stranger",0
"R_2TX0zDj8WOcf8j6","Female","30","€26000,- – €35000,-","20","Netherlands",3,"Stranger",0
"R_215Lh1amcnPO909","Male","31","Less than €17000,-","17","Netherlands",2,"Stranger",0
"R_1i3QtvMOSFex3Pt","Male","33","More than €53000,-","17","Netherlands",3,"Stranger",0
"R_3qdqCe9gkzEJKbK","Female","34","More than €53000,-","21","Netherlands",2,"Stranger",1
"R_3Ms7qhz0XX2Ganb","Female","44","More than €53000,-","19","Netherlands",2,"Stranger",1
"R_3MQkWfCZ04DK2nO","Prefer not to say","31","More than €53000,-","23","Netherlands",3,"Stranger",1
"R_2bN8psOhZaMycJt","Female","50","More than €53000,-","18","Netherlands",3,"Stranger",1
"R_yUQ2lWMx5t3hX7r","Female","29","More than €53000,-","17.5","Netherlands",3,"Stranger",1
"R_2waFANyTT7GjLXA","Prefer not to say","55","Prefer not to say","11","Netherlands",3,"Stranger",1
"R_3KHhP7SREesMr7W","Female","23","Less than €17000,-","19","Netherlands",1,"Stranger",1
"R_1ojaxorYtk4Eexg","Female","55","Prefer not to say","13","Netherlands",0,"Stranger",1
"R_2amcQdskaCBh1hh","Female","48","€44000,- – €53000,-","17","Netherlands",2,"Stranger",1
"R_3dM8FfyIogQefp4","Male","28","€17000,- – €26000,-","18","Netherlands",2,"Stranger",1
"R_3niut7j994vEKEh","Female","31","€26000,- – €35000,-","18","Netherlands",3,"Stranger",1
"R_88EOaGkqwJKPq5X","Male","23","Less than €17000,-","16","Netherlands",3,"Stranger",1
"R_BtCLrznhEiohe4p","Prefer not to say","22","Less than €17000,-","12","Netherlands",3,"Stranger",0
